id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
979_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_978	C25H38O4	[M + H3N + H]+	C25H41NO4	Terpenoids	0.8901029825210571	Steroids	0.6408039331436157	Cholane steroids	0.21043117344379425	Hydroxysteroids	0.593460738658905			Hydroxysteroids	0.593460738658905	Steroids and steroid derivatives	0.8813959360122681	Lipids and lipid-like molecules	0.9762431979179382	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	978
980_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_979	C25H38O4	[M + H3N + H]+	C25H41NO4	Terpenoids	0.8869433403015137	Steroids	0.8971182107925415	Cholane steroids	0.3399277627468109	Hydroxysteroids	0.5851107835769653			Hydroxysteroids	0.5851107835769653	Steroids and steroid derivatives	0.8321293592453003	Lipids and lipid-like molecules	0.9618484377861023	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	979
981_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_980	C25H38O4	[M + H3N + H]+	C25H41NO4	Terpenoids	0.9807034730911255	Steroids	0.9477711915969849	Cardenolides	0.24888288974761963	Steroid esters	0.5408730506896973			Steroid esters	0.5408730506896973	Steroids and steroid derivatives	0.9270763993263245	Lipids and lipid-like molecules	0.9795122146606445	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Steroid esters; Carbonyl compounds; Dihydrofurans; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	980
982_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_981	C24H43N3O4	[M - H2O + H]+	C24H41N3O3	Amino acids and Peptides	0.7959030270576477	Fatty amides	0.3722293972969055	N-acyl amines	0.5133734941482544	Alpha amino acid amides	0.7491189241409302	Amino acids and derivatives	0.9884366989135742	Amino acids, peptides, and analogues	0.9895339608192444	Carboxylic acids and derivatives	0.999366819858551	Organic acids and derivatives	0.9997722506523132	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	981
983_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_982	C29H43NO2	[M - H2O + H]+	C29H41NO	Alkaloids	0.7629480361938477	Steroids	0.4427233040332794	Steroidal alkaloids	0.590899646282196	Steroidal alkaloids	0.547977864742279			Steroidal alkaloids	0.547977864742279	Steroids and steroid derivatives	0.5000043511390686	Lipids and lipid-like molecules	0.5459193587303162	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Piperidines; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Trialkylamines; Amines; Steroidal alkaloids; 3-hydroxysteroids; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	982
984_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_983	C18H41N7O4	[M + H]+	C18H41N7O4	Amino acids and Peptides	0.1844223439693451	Fatty amides	0.18038834631443024	Tripeptides	0.1296248584985733	Alpha amino acids and derivatives	0.6082015633583069	Amino acids and derivatives	0.851887583732605	Amino acids, peptides, and analogues	0.8775379061698914	Carboxylic acids and derivatives	0.9035837650299072	Organic acids and derivatives	0.9519212245941162	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	983
987_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_986	C30H46O2	[M - H2O + H]+	C30H44O	Terpenoids	0.9997046589851379	Triterpenoids	0.8820223808288574	Lupane triterpenoids	0.27258846163749695	Triterpenoids	0.9399785399436951			Triterpenoids	0.9399785399436951	Prenol lipids	0.7565356492996216	Lipids and lipid-like molecules	0.9993322491645813	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Delta-5-steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	986
988_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_987	C30H46O2	[M - H2O + H]+	C30H44O	Terpenoids	0.9854690432548523	Triterpenoids	0.979381263256073	Lanostane, Tirucallane and Euphane triterpenoids	0.4430826008319855	Triterpenoids	0.9145771861076355			Triterpenoids	0.9145771861076355	Prenol lipids	0.9750657677650452	Lipids and lipid-like molecules	0.9923996329307556	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Oxosteroids; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	987
989_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_988	C23H48O6	[M + H]+	C23H48O6	Fatty acids	0.9861559271812439	Glycerolipids	0.9687318801879883	Monoacylglycerols	0.8841511607170105	Polyethylene glycols	0.973612904548645	Dialkyl ethers	0.9991629123687744	Ethers	0.9998860359191895	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	988
990_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_989	C23H48O6	[M + H]+	C23H48O6	Fatty acids	0.9545732140541077	Glycerolipids	0.89666348695755	Monoacylglycerols	0.7487966418266296	Polyethylene glycols	0.5892209410667419	Dialkyl ethers	0.9755414724349976	Ethers	0.978615939617157	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	989
991_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_990	C22H25NO6	[M + Na]+	C22H25NO6	Terpenoids	0.23841655254364014	Cyclic polyketides	0.16231177747249603	Eudesmane sesquiterpenoids	0.06779475510120392	Benzoyl derivatives	0.5373454093933105			Benzoyl derivatives	0.5373454093933105	Benzene and substituted derivatives	0.6389366984367371	Benzenoids	0.9327585101127625	Organic compounds; Organoheterocyclic compounds; Furans; Ketones; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Benzenoids; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	990
992_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_991	C25H31N3O3	[M + H]+	C25H31N3O3	Alkaloids	0.658655047416687	Diterpenoids	0.14187876880168915	Abietane diterpenoids	0.07663077861070633	Tetralins	0.7402708530426025					Tetralins	0.7402708530426025	Benzenoids	0.9995100498199463	Organic compounds; Organoheterocyclic compounds; Tetralins; Imidazoles; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Benzimidazoles; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	991
994_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_993	C29H43NO	[M + H]+	C29H43NO	Terpenoids	0.9188091158866882	Steroids	0.44100385904312134	Androstane steroids	0.3981897532939911	Steroids and steroid derivatives	0.653701663017273					Steroids and steroid derivatives	0.653701663017273	Lipids and lipid-like molecules	0.7455752491950989	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Cyclic alcohols and derivatives; Substituted pyrroles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	993
995_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_994	C24H43N3O3	[M + H]+	C24H43N3O3	Amino acids and Peptides	0.526713490486145	Small peptides	0.07919976860284805	Cyclic peptides	0.2434842735528946	Alpha amino acid amides	0.7709435224533081	Amino acids and derivatives	0.8951883912086487	Amino acids, peptides, and analogues	0.9113205075263977	Carboxylic acids and derivatives	0.971609890460968	Organic acids and derivatives	0.9986434578895569	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	994
996_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_995	C24H43N3O3	[M + H]+	C24H43N3O3	Terpenoids	0.37141183018684387	Linear polyketides	0.26349303126335144	Open-chain polyketides	0.21331265568733215	Amino acids and derivatives	0.729111909866333	Amino acids and derivatives	0.729111909866333	Amino acids, peptides, and analogues	0.718401312828064	Carboxylic acids and derivatives	0.9684247970581055	Organic acids and derivatives	0.9957311749458313	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Trialkylamines; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	995
997_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_996	C24H38O6	[M + H]+	C24H38O6	Fatty acids	0.6383703947067261	Glycerolipids	0.7513463497161865	Monoacylglycerols	0.462990939617157	Dialkyl ethers	0.9968082308769226	Dialkyl ethers	0.9968082308769226	Ethers	0.9991322159767151	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Ethers; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	996
998_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_997	C21H45O7P	[M - H2O + H]+	C21H43O6P	Fatty acids	0.9995706677436829	Glycerophospholipids	0.9941966533660889	Glycerophosphoglycerophosphates	0.13270606100559235	Glycerophosphates	0.7556766867637634			Glycerophosphates	0.7556766867637634	Glycerophospholipids	0.8158116936683655	Lipids and lipid-like molecules	0.9106447100639343	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Secondary alcohols; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	997
1001_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1000	C26H43NO2	[M + Na]+	C26H43NO2	Fatty acids	0.9125482439994812	Fatty amides	0.9027143120765686	N-acyl amines	0.6000900268554688	3-hydroxy delta-5-steroids	0.5376203656196594	3-hydroxysteroids	0.5209683775901794	Hydroxysteroids	0.16396144032478333	Steroids and steroid derivatives	0.11981206387281418	Lipids and lipid-like molecules	0.9966145157814026	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; 3-hydroxy delta-5-steroids; Delta-5-steroids; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1000
1005_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1004	C22H46O6	[M + H3N + H]+	C22H49NO6	Fatty acids	0.9953106045722961	Glycerolipids	0.9986345171928406	Monoacylglycerols	0.9301927089691162	Polyethylene glycols	0.9919948577880859	Dialkyl ethers	0.9999986886978149	Ethers	0.9999992847442627	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1004
1007_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1006	C28H40O3	[M + H]+	C28H40O3	Terpenoids	0.9917375445365906	Triterpenoids	0.3909038007259369	Lanostane, Tirucallane and Euphane triterpenoids	0.08780325949192047	Oxosteroids	0.6781825423240662			Oxosteroids	0.6781825423240662	Steroids and steroid derivatives	0.7765725255012512	Lipids and lipid-like molecules	0.9345687627792358	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Oxosteroids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	1006
1008_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_1007	C28H40O3	[M + H]+	C28H40O3	Terpenoids	0.998939573764801	Steroids	0.557000458240509	Lanostane, Tirucallane and Euphane triterpenoids	0.2882387340068817	Steroids and steroid derivatives	0.6940724849700928					Steroids and steroid derivatives	0.6940724849700928	Lipids and lipid-like molecules	0.9926140308380127	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	1007
